"Assay","LoD","Estimate","Lower","Upper","Std..Error"
"PYCNO","1rep.LOD",9.98916285557881,3.67685970801034,16.3014660031473,3.10260785725336
"PYCNO","2rep.LOD",6.09816687271047,3.73771017412855,8.45862357129238,1.16020592302314
"PYCNO","3rep.LOD",4.56903426422987,2.94989424160765,6.1881742868521,0.795835757367926
"PYCNO","4rep.LOD",3.7227983711022,2.22046788986092,5.22512885234347,0.738421816304227
"PYCNO","5rep.LOD",3.17592863131858,1.67649266201942,4.67536460061773,0.736999112849626
"PYCNO","8rep.LOD",2.27268751432529,0.767923081910195,3.77745194674038,0.73961814605258
