"Assay","LoD","Estimate","Lower","Upper","Std..Error"
"Pycno","1rep.LOD",3.71993342497071,1.85154160506801,5.58832524487342,0.94756732399353
"Pycno","2rep.LOD",1.64563428712722,1.27386634658714,2.01740222766731,0.188544580859116
"Pycno","3rep.LOD",1.02126519967918,0.765893551620093,1.27663684773826,0.129513427856778
"Pycno","4rep.LOD",0.728000181075834,0.467015302196687,0.988985059954982,0.132360215158278
"Pycno","5rep.LOD",0.559891615333486,0.301630853393357,0.818152377273616,0.130978661155176
"Pycno","8rep.LOD",0.322054704251233,0.0978345124637437,0.546274896038723,0.113714759856127
