"Assay","LoD","Estimate","Lower","Upper","Std..Error"
"PYCNO","1rep.LOD",9.7252523987455,0.73256850404155,18.7179362934494,4.50888315386283
"PYCNO","2rep.LOD",7.24586977958408,3.01326269796434,11.4784768612038,2.12220633914143
"PYCNO","3rep.LOD",6.09994977185745,3.70081033852826,8.49908920518664,1.20291555906649
"PYCNO","4rep.LOD",5.39858779083846,3.93613060941365,6.86104497226326,0.733268135050923
"PYCNO","5rep.LOD",4.91059846326144,3.93465820621027,5.88653872031261,0.489331175844633
"PYCNO","8rep.LOD",4.02225695768203,3.10933172645751,4.93518218890656,0.457735782109365
