"Assay","LoD","Estimate","Lower","Upper","Std..Error"
"Pycno","1rep.LOD",10.4349302072366,3.95599124146026,16.9138691730129,3.29355492508679
"Pycno","2rep.LOD",3.11793066887959,2.24326889855637,3.99259243920281,0.444632461680857
"Pycno","3rep.LOD",1.53808953189139,1.11692503302517,1.95925403075761,0.214098082547121
"Pycno","4rep.LOD",0.931629772588043,0.569586454349379,1.29367309082671,0.184043955372689
"Pycno","5rep.LOD",0.631469596923465,0.312607744383394,0.950331449463537,0.162092748581682
"Pycno","8rep.LOD",0.278368612180956,0.062300307023936,0.494436917337975,0.109837866101859
"Pycno","9rep.LOD",0.226711569807458,0.0347578856071664,0.41866525400775,0.0975792495231
