"Assay","LoD","Estimate","Lower","Upper","Std..Error"
"Pycno","1rep.LOD",16.2403995952721,-10.8084959838418,43.289295174386,13.1828118169885
"Pycno","2rep.LOD",12.907484161445,1.4937523015041,24.3212160213858,5.56270694302764
"Pycno","3rep.LOD",11.284663211268,6.28195706878892,16.2873693537471,2.43816733511729
"Pycno","4rep.LOD",10.258562075434,8.1874291111884,12.3296950396797,1.00940742795778
"Pycno","5rep.LOD",9.52735873800125,7.03706807835107,12.0176493976514,1.21369218346651
"Pycno","8rep.LOD",8.15326166890701,2.10408891731047,14.2024344205036,2.94818344059591
