"Assay","LoD","Estimate","Lower","Upper","Std..Error"
"Pycno","1rep.LOD",25.3899900751919,8.30585560681652,42.4741245435673,8.44624074748154
"Pycno","2rep.LOD",14.6716259397692,8.54098682905668,20.8022650504817,3.03093223486715
"Pycno","3rep.LOD",10.6450908148252,6.41294908370856,14.8772325459419,2.09233239205907
"Pycno","4rep.LOD",8.47801070733111,4.57673434163258,12.3792870730296,1.9287555637159
"Pycno","5rep.LOD",7.10584528769758,3.27396297730841,10.9377275980867,1.89444777372093
"Pycno","8rep.LOD",4.89902522383636,1.21923235162474,8.57881809604798,1.81925613832525
"Pycno","9rep.LOD",4.46309581533067,0.849857986047549,8.0763336446138,1.78635193023829
