"Assay","LoD","Estimate","Lower","Upper","Std..Error"
"PYCNO","1rep.LOD",2.09816163367525,-11.6212364530486,15.8175597203991,6.77703894394372
"PYCNO","2rep.LOD",1.19347158555407,-2.05929584278848,4.44623901389662,1.60678561829918
"PYCNO","3rep.LOD",0.857986708943868,0.356107205073951,1.35986621281378,0.247915901367784
"PYCNO","4rep.LOD",0.678867825368602,-0.122457461269267,1.48019311200647,0.395834616065765
"PYCNO","5rep.LOD",0.566114392822306,-0.783502547462083,1.9157313331067,0.666676956663602
"PYCNO","8rep.LOD",0.386152070898897,-1.53108179477413,2.30338593657193,0.947065497347679
