"Assay","LoD","Estimate","Lower","Upper","Std..Error"
"Pycno","1rep.LOD",6.03486176622137,-13.7874438809915,25.8571674134343,9.97130870076169
"Pycno","2rep.LOD",3.5768343404007,-2.62870582656917,9.78237450737056,3.12160238879845
"Pycno","3rep.LOD",2.63398788125381,0.418136571833319,4.8498391906743,1.11465022457291
"Pycno","4rep.LOD",2.11997298269191,1.5181682223812,2.72177774300262,0.302728711253109
"Pycno","5rep.LOD",1.79142406400714,1.05406696784933,2.52878116016494,0.37091624755168
"Pycno","8rep.LOD",1.25649807053691,-0.520756018528164,3.03375215960199,0.894020578491614
"Pycno","9rep.LOD",1.14963563828836,-0.777153685516867,3.07642496209359,0.969241998934427
